"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"15559",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Most of the time"
"15560",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Rarely"
"15561",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","","","","",""
"15562",2017,"M","10th","Yes","15","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
"15563",2017,"M","10th","Yes","1","Today","No","No","Yes","No","4","Last 6 Months","Yes","No","Yes","Yes","Yes","Yes","I do not use the internet","Rarely"
"15564",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Always"
"15565",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Always","Always"
"15566",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"15567",2017,"M","10th","Yes","75","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Sometimes","Never"
"15568",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Rarely"
"15569",2017,"F","9th","Yes","75","Today","No","No","No","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15570",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Sometimes"
"15571",2017,"F","10th","Yes","35","Today","No","Yes","Yes","Yes","2","1-4 Years Ago","Yes","Yes","Yes","Not Sure","Yes","No","Never","Sometimes"
"15572",2017,"M","10th","Yes","15","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"15573",2017,"M","10th","No","1","Today","Yes","No","No","No","1","Today","Yes","Yes","No","Yes","No","Yes","Sometimes","Rarely"
"15574",2017,"F","12th","No","1","Today","No","Yes","Yes","Yes","1","Last Year","Yes","No","No","No","No","Yes","Never","Rarely"
"15575",2017,"F","10th","No","1","Today","No","No","No","Yes","1","1-4 Years Ago","No","No","Yes","Yes","No","Yes","Never","Sometimes"
"15576",2017,"F","10th","No","1","Today","No","No","No","Yes","1","1-4 Years Ago","Yes","No","No","Not Sure","No","Yes","Never","Rarely"
"15577",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"15578",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Rarely"
"15579",2017,"F","10th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Never"
"15580",2017,"M","10th","No","1","Today","No","Yes","No","No","1","Today","No","Yes","Yes","Yes","No","Yes","Sometimes","Most of the time"
"15581",2017,"F","10th","No","","","No","No","No","No","","","No","No","No","No","No","No","Sometimes","Never"
"15582",2017,"F","10th","Yes","15","Today","No","No","Yes","No","1","Today","Yes","No","No","Yes","No","Yes","Sometimes","Most of the time"
"15583",2017,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"15584",2017,"F","10th","Yes","75","Last 7 Days","No","No","No","No","1","Today","Yes","No","No","Yes","","","",""
"15585",2017,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Sometimes","I do not use the internet"
"15586",2017,"M","11th","Yes","100","1-4 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","Yes","Yes","Yes","No","No","Rarely","Never"
"15587",2017,"F","11th","Yes","15","Today","No","Yes","Yes","Yes","2","Last 6 Months","No","Yes","Yes","","No","No","Most of the time","Sometimes"
"15588",2017,"M","12th","Yes","15","Today","No","No","No","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","Yes","Never","Rarely"
"15589",2017,"M","11th","Yes","15","Today","No","No","Yes","No","1","Today","No","Yes","No","Yes","No","Yes","Sometimes","Sometimes"
"15590",2017,"M","11th","Yes","75","Today","No","Yes","Yes","Yes","1","Last Year","Yes","No","No","Yes","No","Yes","Rarely","Sometimes"
"15591",2017,"F","11th","No","1","Today","No","No","Yes","No","1","Today","No","No","No","Yes","No","No","Never","Rarely"
"15592",2017,"M","11th","No","1","Today","No","*","No","No","1","Today","Yes","Yes","Yes","Yes","No","Yes","Rarely","Always"
"15593",2017,"M","11th","","","","","","","No","1","Today","No","No","No","","","","",""
"15594",2017,"M","11th","Yes","15","Last 7 Days","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
"15595",2017,"M","11th","Yes","35","Today","No","No","No","Yes","1","5 Years Ago","Yes","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15596",2017,"M","11th","No","1","Today","","No","No","Yes","1","8","Yes","No","No","","","Yes","Never","Sometimes"
"15597",2017,"M","11th","Yes","15","Today","No","Yes","Yes","Yes","1","5 Years Ago","No","No","No","No","No","Yes","Sometimes","Rarely"
"15598",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Most of the time"
"15599",2017,"M","11th","Yes","15","Today","No","Yes","No","Yes","1","Last Year","Yes","No","No","Yes","No","Yes","Rarely","Most of the time"
"15600",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15601",2017,"F","11th","Yes","75","*","No","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","Yes","Yes","Yes","Yes","Sometimes","Most of the time"
"15602",2017,"M","11th","Yes","15","Today","No","No","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15603",2017,"M","11th","No","1","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","No","No","Yes","Sometimes","Sometimes"
"15604",2017,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"15605",2017,"M","11th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","No","Never","Rarely"
"15606",2017,"M","11th","Yes","7","Last 6 Months","No","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Not Sure","Yes","Yes","Most of the time","Most of the time"
"15607",2017,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"15608",2017,"M","12th","No","1","Today","Yes","No","No","Yes","5","Last Month","Yes","Yes","Yes","Yes","Yes","Yes","Rarely","Rarely"
"15609",2017,"M","11th","Yes","15","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","I do not use the internet"
"15610",2017,"M","12th","Yes","35","Today","Yes","No","No","Yes","2","Last Month","Yes","No","Yes","Yes","Yes","Yes","Rarely","Sometimes"
"15611",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Sometimes","I do not use the internet"
"15612",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"15613",2017,"M","6th","No","1","Today","No","Yes","No","No","1","Today","Yes","Yes","No","Yes","No","Yes","Rarely","Rarely"
"15614",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","I do not use the internet","I do not use the internet"
"15615",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"15616",2017,"M","6th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","No","No","Yes","I do not use the internet","Never"
"15617",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Never"
"15618",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","I do not use the internet","I do not use the internet"
"15619",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"15620",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"15621",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Always","Always"
"15622",2017,"F","Unplaced","","","","","","","No","1","Today","No","No","No","No","","Yes","Never","Never"
"15623",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"15624",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","I do not use the internet","I do not use the internet"
"15625",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"15626",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"15627",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","","Sometimes"
"15628",2017,"M","8th","No","1","Today","No","No","No","Yes","1","1-4 Years Ago","Yes","No","No","No","No","Yes","I do not use the internet","I do not use the internet"
"15629",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","No","I do not use the internet","I do not use the internet"
"15630",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Rarely"
"15631",2017,"M","8th","Yes","75","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Sometimes"
"15632",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"15633",2017,"M","8th","No","1","Today","No","Yes","No","No","1","Today","Yes","No","No","Not Sure","No","Yes","Rarely","Rarely"
"15634",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","No","Never","Rarely"
"15635",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","","",""
"15636",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Rarely"
"15637",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","Yes","Yes","Yes","Not Sure","No","Yes","Sometimes","Always"
"15638",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"15639",2017,"M","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","Yes","Yes","Yes","Yes","No","",""
"15640",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","Yes","Sometimes","Sometimes"
"15641",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"15642",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"15643",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"15644",2017,"F","8th","Yes","75","Today","No","No","No","Yes","1","Last Year","Yes","No","No","Yes","No","Yes","Sometimes","Rarely"
"15645",2017,"F","8th","","15","Today","No","No","No","No","1","Today","No","No","No","Yes","No","*","Never","Sometimes"
"15646",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
"15647",2017,"F","8th","No","1","Today","Yes","No","No","No","1","Today","No","Yes","No","Yes","No","Yes","Rarely","Sometimes"
"15648",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"15649",2017,"F","8th","Yes","75","Today","No","Yes","No","No","1","Today","Yes","No","No","Not Sure","No","Yes","Never","Sometimes"
"15650",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15651",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","No","I do not use the internet","Never"
"15652",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Rarely"
"15653",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"15654",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Always"
"15655",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15656",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Sometimes","Rarely"
"15657",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15658",2017,"M","6th","No","75","Today","Yes","No","Yes","No","5","Last 6 Months","Yes","Yes","No","Yes","Yes","Yes","Most of the time","Rarely"
"15659",2017,"M","6th","No","1","Today","","No","No","No","1","Today","No","No","No","No","No","Yes","Never",""
"15660",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","","Sometimes","Sometimes"
"15661",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"15662",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"15663",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"15664",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"15665",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Never"
"15666",2017,"M","6th","No","1","Today","No","Yes","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Never"
"15667",2017,"M","6th","No","1","Today","No","Yes","Yes","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Sometimes"
"15668",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"15669",2017,"F","6th","No","1","Today","Yes","Yes","No","Yes","2","Last Month","Yes","Yes","No","Not Sure","No","Yes","Always","Always"
"15670",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Always","Always"
"15671",2017,"F","6th","No","1","Today","No","No","No","Yes","1","Today","Yes","Yes","Yes","No","No","Yes","Sometimes","Most of the time"
"15672",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","","","Yes","No","Yes","Rarely","Sometimes"
"15673",2017,"F","6th","Yes","7","Last 7 Days","No","Yes","Yes","No","1","Today","Yes","Yes","No","Yes","No","No","Never","Sometimes"
"15674",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"15675",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15676",2017,"F","6th","No","1","Today","No","","","No","1","Today","No","No","No","Yes","","Yes","Never","Never"
"15677",2017,"M","6th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Rarely"
"15678",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"15679",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Most of the time"
"15680",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Rarely"
"15681",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15682",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"15683",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","I do not use the internet","I do not use the internet"
"15684",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","","No","No","No","Yes","Sometimes","Rarely"
"15685",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","Yes","Yes","Yes","No","No","","Rarely","Rarely"
"15686",2017,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"15687",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Sometimes"
"15688",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Sometimes"
"15689",2017,"F","7th","Yes","15","Last 7 Days","No","Yes","Yes","Yes","2","Last 6 Months","Yes","Yes","No","","No","","",""
"15690",2017,"F","7th","Yes","75","Last Month","Yes","Yes","Yes","Yes","3","Last 6 Months","Yes","Yes","Yes","","Yes","","",""
"15691",2017,"F","7th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Not Sure","No","No","Sometimes","Always"
"15692",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Rarely"
"15693",2017,"M","7th","No","1","Today","No","No","No","No","","Today","","No","No","","","Yes","",""
"15694",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"15695",2017,"M","7th","No","1","Today","","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"15696",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","I do not use the internet","I do not use the internet"
"15697",2017,"M","7th","No","1","Today","No","","","No","1","Today","No","No","No","Not Sure","","No","I do not use the internet",""
"15698",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","I do not use the internet","I do not use the internet"
"15699",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"15700",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"15701",2017,"M","7th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"15702",2017,"M","7th","","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","No","Most of the time","Always"
"15703",2017,"M","7th","Yes","15","Last 7 Days","No","Yes","Yes","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Sometimes"
"15704",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","","Rarely"
"15705",2017,"M","7th","No","","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Never"
"15706",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Sometimes","Rarely"
"15707",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"15708",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","No","I do not use the internet","I do not use the internet"
"15709",2017,"M","7th","No","1","Today","No","No","No","Yes","1","5 Years Ago","Yes","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15710",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"15711",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","Yes","","Sometimes"
"15712",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"15713",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","I do not use the internet","I do not use the internet"
"15714",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"15715",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"15716",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"15717",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","I do not use the internet","I do not use the internet"
"15718",2017,"","7th","No","1","Today","No","No","No","","1","Today","No","No","No","No","No","Yes","Never","Never"
"15719",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"15720",2017,"F","7th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Not Sure","No","No","Rarely","Sometimes"
"15721",2017,"F","8th","No","75","Last 7 Days","No","No","No","No","1","Today","No","Yes","Yes","Yes","No","Yes","Sometimes","Sometimes"
"15722",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Rarely","Sometimes"
"15723",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Never"
"15724",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Most of the time"
"15725",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"15726",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"15727",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"15728",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Sometimes","Sometimes"
"15729",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","No","Never","Rarely"
"15730",2017,"F","8th","No","1","Today","No","Yes","Yes","No","1","Today","Yes","Yes","Yes","Not Sure","No","No","Most of the time","Most of the time"
"15731",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Always"
"15732",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Sometimes","Rarely"
"15733",2017,"F","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Not Sure","No","Yes","Sometimes","Rarely"
"15734",2017,"","","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Never"
"15735",2017,"M","8th","No","1","Today","No","No","No","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","Yes","Never","Rarely"
"15736",2017,"M","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15737",2017,"F","8th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","Yes","","Sometimes"
"15738",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Most of the time","Sometimes"
"15739",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"15740",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Sometimes","Sometimes"
"15741",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Rarely"
"15742",2017,"F","8th","Yes","75","Today","Yes","Yes","Yes","Yes","2","Last 6 Months","Yes","No","Yes","Yes","No","Yes","Always","Sometimes"
"15743",2017,"M","8th","No","1","Today","Yes","No","Yes","No","1","Today","Yes","No","No","Not Sure","No","Yes","Never","Sometimes"
"15744",2017,"M","8th","Yes","15","Today","No","No","Yes","Yes","1","Last Year","Yes","No","No","Not Sure","No","Yes","Sometimes","I do not use the internet"
"15745",2017,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Sometimes"
"15746",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Rarely"
"15747",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Never"
"15748",2017,"M","7th","No","1","Today","No","No","No","No","","","Yes","No","No","Yes","No","No","Rarely","Never"
"15749",2017,"M","7th","No","35","Last 6 Months","No","Yes","Yes","Yes","3","Last 7 Days","No","Yes","No","Not Sure","No","No","Never","Sometimes"
"15750",2017,"M","7th","No","7","5 Years Ago","Yes","No","No","No","7","Last 7 Days","No","Yes","Yes","Not Sure","No","No","Always","Always"
"15751",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Never","Rarely"
"15752",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"15753",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"15754",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Never"
"15755",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Rarely"
"15756",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","No","Never","Never"
"15757",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","No","Rarely","I do not use the internet"
"15758",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","Yes","Rarely","Most of the time"
"15759",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","Yes","Never","Never"
"15760",2017,"M","7th","Yes","75","Today","No","Yes","Yes","Yes","1","5 Years Ago","Yes","Yes","Yes","Yes","No","Yes","Rarely","Sometimes"
"15761",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Most of the time","Rarely"
"15762",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"15763",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"15764",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Rarely","Rarely"
"15765",2017,"F","7th","","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15766",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","Yes","No","Yes","No","","",""
"15767",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Sometimes"
"15768",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","","Rarely"
"15769",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Sometimes","Rarely"
"15770",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Not Sure","No","No","Most of the time","Most of the time"
"15771",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Rarely","Rarely"
"15772",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Sometimes"
"15773",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Rarely","Rarely"
"15774",2017,"F","7th","No","1","Today","No","No","No","Yes","1","Today","Yes","No","No","Yes","No","Yes","Sometimes","Sometimes"
"15775",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Never"
"15776",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Not Sure","No","Yes","Rarely","Rarely"
"15777",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","Yes","Never","Rarely"
"15778",2017,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","Yes","Never","Never"
"15779",2017,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","Yes","Sometimes","Rarely"
"15780",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","","No","No","Yes","Never","Never"
"15781",2017,"M","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","Yes","Never","Never"
